Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1127838024181223424,50277,23486-证券产品视觉设计师（北京/深圳）,中国,北京,CDG,,设计,"1. 负责前期设计分析、视觉风格设定；
2. 参与全链路的设计工作，建立统一的UI界面设计语言；
3. 为产品的未来发展提供前瞻性的创意设计；
4. 参与团队的专业化建设和知识传播。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50277,1,False,False
0,1123177564274167808,48919,23486-高级交互设计师（深圳）,中国,深圳总部,CDG,,设计,"1. 负责金融证券创新产品的交互设计，保证产品的可用性和易用性，为最终的产品体验和效果负责。
2. 参与产品的规划构思与用户研究，归纳用户目标洞察真实需求。参与团队的专业化建设，提高团队专业水准。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=48919,1,False,False
0,1123177709174788096,49065,18432-理财业务运营分析及商务支持经理,中国,深圳总部,CDG,,产品,"（1）善于数据分析，根据互联网金融合作业务发展策略，挖掘产品需求，主要负责内部各部门以及合作机构的沟通、协调。
（2）分析合作伙伴的业务特点，配合相关部门制定相应业务合作运营推广策略及方案，协调公司内部各个部门，推进项目实施完成。
（3）参与金融业务平台的销售管理和流动性管理，提升平台的整体运营能力和风险控制能力。
（4）了解和掌握金融机构的需求，参与整合金融业务平台的资源，实现商业合作和利益最大化。
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=49065,1,False,False
0,1123176158146334720,46653,29311-CSIG-医疗健康高级品牌经理（深圳）,中国,深圳总部,CSIG,,营销与公关,"负责腾讯医疗健康相关业务的品牌营销工作，对营销目标、推广效果负责；
负责根据不同业务阶段，制定差异化的市场策略和打法；
负责组织和输出业务卖点，统筹与执行产品宣传工作；
联动多方合作团队，高质量完成品牌推广、品牌活动、品牌传播等执行工作；
收集市场动态，持续对医疗产业市场打法的经验进行输出和沉淀；
探索医疗产业品牌营销的新模式。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=46653,1,False,False
0,1123176984612966400,48217,WXG10-113 企业邮箱安全后台开发工程师(广州),中国,广州,WXG,,技术,负责企业邮箱反垃圾邮件、业务安全类后台开发工作。,2019年06月10日,https://hr.tencent.com/position_detail.php?id=48217,1,False,False
0,1138020055624192000,50962,TEG02-NFV网络研发工程师（深圳）,中国,深圳,TEG,,技术,"负责NFV网络系统研发，主要包括分析业务应用场景、制定NFV网络解决方案、完成开发实现、实现与业务系统的对接落地；
负责推动NFV技术在腾讯网络环境落地应用；
负责研究高性能包处理框架的实现机制，并持续优化产品架构及方案；
负责跟进研究业界NFV动态，牵引产品演进方向。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50962,1,False,False
0,1138019910891343872,50961,30627-腾讯广告区域汽车行业拓展经理（上海）,中国,上海,CDG,腾讯广告,销售、服务与支持,"开拓和维护汽车大区客户资源； 
能够明确和引导客户需求进行相关针对性提案； 
服务商汽车行业赋能（适配汽车区域客户的资源组合及培训、大客户陪访、商机梳理）；
完成公司销售业绩和销售相关工作； 
销售相关周、月和季度的工作总结和梳理； 
相关销售项目的统筹协调以及团队配合；
及时掌握并反馈市场动态。
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50961,1,False,False
0,1138011168879677440,50960,31504-云应急管控责任经理（深圳）,中国,深圳,CSIG,,技术,"1、负责响应与处理云业务的紧急事件（突发故障、不良舆论等），建设工具平台、完善组织机制和工作流程，规避相应的业务或服务运营风险。
2、对涉云产品/服务的突发事件进行应急协调处理，定位问题风险源头，基于工作预案及具体情况，组织相应的技术与管理措施对风险因素进行遏止，协作关联产品、技术、法务、公关等团队综合应对。
3、参与重大故障、公关危机处理，维系业务与客户之间良好关系，对问题变化有预判能力，及时防范与化解，保障客户满意度。
4、全面的信息与相关情报收集分析，熟读行业法规、产品SLA，理解用户，提升公司产品用户满意度，打造客户口碑。
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50960,1,False,False
0,1138009127331565568,50959,30934-海外游戏数据运营资深经理,中国,深圳,IEG,,产品,"1、  识别提炼海外发行业务需求，思考与构建海外游戏数据分析体系和认知标准，助力业务决策；
2、  横向分析研究海内外游戏运营数据状况，推动沉淀数据资源库，建立发行体系下的共性数据驱动作战能力。
3、  驱动专项资源，推动解决海外游戏发行体系下运营数据相关的疑难杂症。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50959,1,False,False
0,1138006116039397376,50958,HY5-互娱欧美商务经理（欧美重点客户）,中国,深圳,IEG,,销售、服务与支持,"负责维护及开拓欧美重点客户关系，发掘合作机会，包括各类游戏代理、IP授权、泛娱乐合作等；
主导项目谈判和签约、项目合作进展跟进；
处理跨部门、跨团队之间的项目沟通；
进行必要的流程搭建及执行管理；
掌握欧美游戏市场产业动态，积极发掘新机会点。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50958,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1138004097673203712,50957,22851-腾讯视频电影频道运营编辑（北京）,中国,北京,PCG,,内容,"负责电影频道的内容运营，维护更新各栏目内容；
负责电影频道的专题策划及制作；
负责电影频道重点产品的策划及运营；
考虑布局视频平台长期的运营规划。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50957,1,False,False
0,1138003452434059264,50956,27730-腾讯视频推荐算法工程师（北京）,中国,北京,PCG,腾讯视频,技术,负责短视频个性化推荐算法的研究和实现，提升用户在短视频场景的视频观看量和观看时长。,2019年06月10日,https://hr.tencent.com/position_detail.php?id=50956,1,False,False
0,1138002522779160576,50954,25668-整合营销高级市场经理,中国,深圳,CSIG,,营销与公关,"1.负责制定腾讯云整合市场推广策略，策划并执行整合营销项目，对营销目标及推广效果负责；
2.协同公关经理、行业市场经理、品牌经理、产品运营、销售等多个联合团队，高质量推进各模块工作目标的达成，提升腾讯云品牌影响力；
3.熟用各类营销手段及组合，善用数据分析模型，优化整合营销工作，助力业务销售转化；
4.根据项目执行情况及业务发展实际，沉淀出有影响力的营销方法论或经验积累。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50954,1,False,False
0,1138001883277824000,50953,26563-Web前端开发工程师（深圳）,中国,深圳,IEG,,技术,"1. 负责 Wegame 商城、官网以及相关运营系统的开发
2. 协助完善团队的 Web 前端工作流",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50953,1,False,False
0,1123177850090819584,49220,PCG14-应用宝合作渠道产品经理（深圳）,中国,深圳总部,PCG,,产品,"1、负责应用宝内外部资源整合，基于对渠道的了解和应用宝优势，针对性的制定方案并推动增长方案的落地
2、熟悉行业流量渠道产品特性，最大化优化投放成本和投放效果，并与各方形成良好的合作关系
3、洞察行业趋势，了解创新流量玩法，善于发现新的增量合作机会",2019年06月10日,https://hr.tencent.com/position_detail.php?id=49220,1,False,False
0,1123177226695610368,48501,30360-Qzone资深iOS开发工程师,中国,深圳总部,PCG,,技术,"1. iOS QQ空间客户端的需求分析，问题拆解，技术方案制定及编码实现；
2. 对现有模块进行性能分析和优化； 
3. 新技术预研和落地。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=48501,1,False,False
0,1137985609483161600,50949,23673-产品策划（大事件运营）,中国,北京,PCG,,产品,"1、负责资讯大事件报道的视频产品策划相关工作；
2、通过与内容运营的深度交流，管理需求，设计产品架构和原型图；
3、制定产品计划，持续跟进负责的项目，配合运营、设计、开发、测试人员推动产品上线；
4、通过数据和用户反馈，优化产品策划形式。
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50949,1,False,False
0,1137985610095529984,50951,23673-拓展经理（大事件运营）,中国,北京,PCG,,内容,"1、负责产品外部资源的拓展，比如明星资源拓展、外部市场推广等
2、负责合作项目的内外部谈判推进，把控协调。
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50951,1,False,False
0,1137985610129084416,50950,23673-内容策划（大事件运营）,中国,北京,PCG,,内容,"1、负责挖掘大事件相关热点，策划产品内外互动玩法，产出优质爆款内容策划；
2、结合内容需求对产品提出反向需求和策划；
3、根据数据及用户反馈进行优化及复盘，给出优化解决方案。
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50950,1,False,False
0,1123176567330050048,47565,6486-秘书（深圳）,中国,深圳总部,IEG,,行政支持,"支持上级工作，包括日程管理、差旅安排、会议组织和客户接待，协助上级做好部门管理及团队融合； 
担任部门内各项行政人事工作接口人，包括人事、采购、考勤、资产、费用、合同、文档、书籍、资料管理等，统筹管理相关事务，优化工作流程等； 
及时传达公司下发的相关规定，并协助执行； 
协助制定并实施部门的管理规章制度及各项流程； 
组织活动和文化落地，活跃部门组织氛围。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=47565,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123176566327611392,47564,6486-秘书（深圳）,中国,深圳总部,IEG,,行政支持,"支持上级工作，包括日程管理、差旅安排、会议组织和客户接待，协助上级做好部门管理及团队融合； 
担任部门内各项行政人事工作接口人，包括人事、采购、考勤、资产、费用、合同、文档、书籍、资料管理等，统筹管理相关事务，优化工作流程等； 
及时传达公司下发的相关规定，并协助执行； 
协助制定并实施部门的管理规章制度及各项流程； 
组织活动和文化落地，活跃部门组织氛围。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=47564,1,False,False
0,1137978749187264512,50948,25668-高级市场研究经理,中国,深圳,CSIG,,营销与公关,"1、负责用户研究、市场研究、行业分析工作，提供基于产品生命周期营销的策略支持；
2、独立完成用研项目的全套流程，包括需求分析、研究目的和内容提炼、用研方法设计、数据分析和报告撰写等
3、对行业和产品相关的热点问题、收集市场和用户需求数据，输出有价值的专题分析报告，用数据支持决策；
?4、进行目标客户群体和购买决策路径及触点研究，分析用户画像和偏好，输出营销建议并推动结果的应用验证；",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50948,1,False,False
0,1123178487062990848,49846,28481-肿瘤业务高级产品经理（深圳）,中国,深圳总部,CSIG,,产品,"参考各肿瘤临床指南，摘取关键词，并与实际病例对照，负责肿瘤全流程产品知识库建设
支持智能分诊、肿瘤全流程管理、健康卡，以及将来的其他产品",2019年06月10日,https://hr.tencent.com/position_detail.php?id=49846,1,False,False
0,1123178622505455616,49972,TEG07-高级用户研究工程师（深圳）,中国,深圳总部,TEG,,设计,"负责各种用户研究项目的设计、执行和总结，挖掘用户需求及产品使用习惯，建立用户模型等；
使用可用性测试、用户访谈、焦点小组、问卷调研、后台数据分析和眼动跟踪等方法完成研究项目；
参与互联网金融、效果广告、大数据产品和互联网+等前瞻性产品的用户洞察和研究工作。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=49972,1,False,False
0,1123175064783556608,26624,TEG07-CDC高级多媒体视觉设计师（深圳）,中国,深圳总部,TEG,,设计,"有能力在品牌策划前期做品牌定位分析和创意输出，能输出品牌策划或广告提案，能用视觉方式表达创意
创意落地执行，能做到关键性设计的独立完成
对设计出品有风格掌握和品质控制

",2019年06月10日,https://hr.tencent.com/position_detail.php?id=26624,1,False,False
0,1123175398461411328,42603,TEG07-Android开发工程师（深圳）,中国,深圳总部,TEG,,技术,"负责项目所需要的移动应用及开发者工具的开发及维护；
负责重大或疑难问题的技术攻关；
负责WebView的定制与开发；
对新技术预研，并能主动思考与产品的结合方向，推动技术工具的演进，及研发团队文化建设。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=42603,1,False,False
0,1123175269557866496,40632,TEG07-CDC高级视觉设计师（深圳）,中国,深圳总部,TEG,,设计,"参与设计体验、流程的制定和规范；
参与整个设计过程中的评审，负责视觉实现的检查，监督产品视觉的实现质量；
关注用户反馈与沟通，根据分析结果持续优化设计；
参与分享设计经验，提高团队的设计能力。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=40632,1,False,False
0,1137970409560346624,50947,30359-运营开发工程师（深圳）,中国,深圳,PCG,,技术,"1、负责大数据分析工具系统Web前后端架构/代码层面的专项分析优化，对代码研发质量和系统性能负责。
2、从技术运营层面，构建系统性的质量监控体系，反推架构与代码逻辑的优化。
3、负责Web前后端的接口测试自动化，单元测试自动化，定期复盘Bug清单，追踪到方案设计与代码实现层面，总结提炼质量提升方法论。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50947,1,False,False
0,1137969203630837760,50945,23675-合作产品策划,中国,北京,PCG,,产品,"1、负责移动产品合作拓展，包括腾讯体系产品及行业头部应用等，通过产品合作及运营提升关键业务指标，挖掘用户增长点；
2、跟进合作产品方案策划及落地，对数据效果进行跟踪评估，持续迭代及运营，为合作产品体验及效果负责。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50945,1,False,False
0,1137969203941216256,50946,23675-用户增长产品经理,中国,北京,PCG,,产品,"1、以提升产品DAU为目标，聚焦用户新增、转化、留存等各环节漏斗优化，策划并落地产品内部增长方案，包括用户成长体系、社交裂变玩法、福利产品及活动等；
2、协同产品、运营、开发等项目团队，推动用户增长策略快速验证及优化，建立并完善用户数据监控体系，监控用户全生命周期流动，针对性提升留存及消费指标；
3、关注行业及竞品动向，定期组织用户调研，推进产品快速迭代优化，对用户增长及留存效果负责。
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50946,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1137969202255106048,50941,23675-渠道推广经理,中国,北京,PCG,,营销与公关,"1、负责公司旗下移动端产品线上、线下推广策略制定及日常投放运营，满足用户增长基本需求；
2、定期对各项推广数据、用户行为数据进行综合分析， 及时调整推广策略，提升转化，优化成本，提高投入产出比；
3、熟悉竞品策略，能够适时调整推广策略适应市场变化；能够与渠道联动，寻找提升用户指标的新打法；
4、具备良好的商务谈判技巧，能够独立拓展和维护渠道关系。
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50941,1,False,False
0,1137969202703896576,50942,23675-投放策略分析经理,中国,北京,PCG,,营销与公关,"1、负责腾讯新闻及相关产品的渠道装机业务的投放预算管理与数据分析监控；
2、掌握各类渠道投放逻辑，综合评价渠道投放效果，根据投放效果与预算合理制定投放策略；
3、运用数据分析工具，从数据角度对各项投放指标进行监控，输出投放方法论；
4、支持业务战略，具备数据敏感度和行业敏锐度，完成专项分析报告，并监控和推动策略落地。
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50942,1,False,False
0,1136401969720594432,50887,TEG07-CDC高级交互设计师(深圳),中国,深圳,TEG,,设计,"负责设计用户行为及产品的信息构架，保证产品的可用性；
负责互联网产品的规划构思，归纳用户目标和用户任务；
参与用户研究，根据用户研究的结果对设计方案进行优化；
负责对现有产品的可用性测试和评估提出改进方案，持续优化产品的用户体验；
参与团队专业建设，把控团队最终输出质量。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50887,1,False,False
0,1137954998664040448,50940,20503-优图解决方案架构师（上海）,中国,上海,CSIG,,技术,"?1、负责大客户的业务以及宏观技术沟通
?2、负责特定行业的需求调研、市场分析等；
?3、根据业务需求，负责系统架构设计。
?4、负责产品生命流程中相关文档的设计、撰写，负责内部培训与产品推广;
?5、负责产品运营，完成营销资料的撰写和整理.
?6、参与项目运作。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50940,1,False,False
0,1133558187614539776,50665,30359-业务安全后台开发工程师（深圳）,中国,深圳,PCG,,技术,"PCG业务安全平台服务架构设计与核心代码编写；
 业务安全平台运营质量监控体系建设与长期维护，优化工作；",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50665,1,False,False
0,1137929720688545792,50939,15614-天刀3D角色设计师(上海）,中国,上海,IEG,,设计,"负责次世代游戏中的3D角色模型、贴图制作；
负责外包资源的审核修改及外包团队的培养；
负责游戏中3D角色资源的风格统一和资源规范制订，负责游戏资源输出及最终效果优化。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50939,1,False,False
0,1137929694696443904,50938,24987-无限法则 - 3D游戏特效,中国,上海,IEG,,设计,"配合游戏开发制作游戏特效
优化现有特效美术效果",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50938,1,False,False
0,1131011641521999872,50541,32342-影视产品平台web前端开发工程师,中国,深圳,PCG,腾讯影业,技术,"负责影视产品web、小程序的前端页面开发；
负责影视行业工业化的相关技术探索与应用。
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50541,1,False,False
0,1137922277002711040,50937,15583-互娱虚幻引擎4技术工程师(深圳),中国,深圳,IEG,,技术,"根据项目需求进行引擎开发,性能优化,工具开发。
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50937,1,False,False
0,1137920315897155584,50936,15614-RPG游戏运营经理,中国,上海,IEG,,产品,"负责游戏的整体运营规划和工作，拆分运营目标并制定对应的运营策略，对产品品质及运营目标负责；
根据项目运营节点，规划拉新、留存、回流运营方案；
负责项目收入指标，规划商业化体系和制定商业化活动方案；
根据产品线上反馈及数据提炼进行运营方案调整，评估运营效果；
负责产品体验，提出产品优化建议，推动提升游戏产品品质；
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50936,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123176921207672832,48138,TB-投资流程管控经理（深圳）,中国,深圳总部,CDG,,战略与投资,"负责对投资流程进行定期review和优化，包括研究和实施best practice，开发指标来跟踪流程合规的执行情况，并推动内部流程改进项目；
负责与投资流程中相关的各部门进行对接和沟通，收集其对于流程管理及文档管理的需求；
基于投资管理需求，对Checklist（即投资流程关键控制节点各部门需提交的文档及需填写的数据清单）进行维护及定期的优化；
基于各节点的Checklist，主导投资流程关键控制节点的执行，确保投资活动中数据的完整性和准确性，文档归档的及时性和完整性，以及流程遵从；
负责投资流程管控团队的管理和发展。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=48138,1,False,False
0,1123176922780536832,48139,TB-文档管理员（深圳）,中国,深圳总部,CDG,,战略与投资,"基于各节点Checklist，即投资流程关键控制节点需提交的文档及需填写的数据清单，确保清单中各项内容在投资流程关键控制节点的完整填写及上传；
与投资流程中涉及的相关部门进行沟通，获取投资流程所产生最终版文档的电子版和纸质版，负责对其进行整理和归档，并定期对文档进行复核整理；
基于文档调阅权限设置，确保文档调阅的合规性及文档归还的及时性。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=48139,1,False,False
0,1137915994769985536,50935,15614-天刀手游商业化运营（上海）,中国,上海,IEG,,产品,"1、辅助规划和搭建游戏商业化体系，制定版本商业化内容；
2、负责收入方面运营数据和用户反馈的收集与分析，不断优化游戏商业化体系；
3、通过数据分析、洞察用户需求等方式，制定和实现相关的运营活动。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50935,1,False,False
0,1137914364787953664,50934,30620-腾讯广告微信广告审核系统产品经理（深圳）,中国,深圳,CDG,,产品,"负责微信广告审核系统产品建设，通过数据分析及需求痛点的挖掘，不断优化审核产品，提升审核业务的效率及质量；
积极关注业务及行业的发展与变化，思考专项提升点与创新点，打造行业竞争力。
",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50934,1,False,False
0,1123176325285154816,47085,CSIG07-高级售前工程师（北京）,中国,北京,CSIG,,技术,"负责基于PC及传统网络的安全产品技术资料及解决方案的撰写；
基于用户需求撰写技术方案，引导用户认同技术方案；
协助销售和合作伙伴同用户交流，发掘用户需求 ;
负责为客户讲解、演示产品和方案；负责对客户进行产品的技术培训；
协助销售及商务人员签订商业合同和技术合同；
指导或参与产品的安装实施工作。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=47085,1,False,False
0,1137913088616435712,50932,30623-腾讯广告联盟广告Web前端开发工程师(北京）,中国,北京,CDG,,技术,"负责腾讯联盟广告的产品设计和研发，工作包括：
参与联盟广告需求分析、产品设计、数据采集和功能研发工作；
参与H5 SDK、Native SDK产品设计和研发；
参与广告相关效果技术研究；
参与广告联盟系统开发、优化和维护；
联盟广告现有系统的运营、维护和优化工作。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50932,1,False,False
0,1123177319674941440,48627,22989-中间件高级交付工程师（上海）,中国,上海,CSIG,,技术,"1、 负责腾讯云中间件产品对客户的交付实施，有出差驻场的职能，并进行内部培训和客户培训
2、为整体交付质量保障和交付过程问题进行处理，衔接产品和研发团队进行需求和问题的解决
3、对中间件API网关、消息队列、微服务平台等一系列产品进行部署调测和交付验收完成",2019年06月10日,https://hr.tencent.com/position_detail.php?id=48627,1,False,False
0,1123177320773849088,48628,22989-中间件高级交付工程师（北京）,中国,北京,CSIG,,技术,"1、 负责腾讯云中间件产品对客户的交付实施，有出差驻场的职能，并进行内部培训和客户培训
2、为整体交付质量保障和交付过程问题进行处理，衔接产品和研发团队进行需求和问题的解决
3、对中间件API网关、消息队列、微服务平台等一系列产品进行部署调测和交付验收完成",2019年06月10日,https://hr.tencent.com/position_detail.php?id=48628,1,False,False
0,1137914093642977280,50933,22989-专有云网络高级交付工程师（北京）,中国,北京,CSIG,,技术,"负责基础网络/虚拟化网络/负载均衡等产品的项目首次交付、发布变更等工作，协助运维保障系统7*24小时稳定运行；
负责应急预案、业务容灾和故障恢复策略方案的制定与实施；
深入理解产品的架构， 发现并解决故障隐患及性能瓶颈，参与架构优化、容灾优化、性能优化等项目；
负责各个项目的交付部署问题跟踪与管理，推进部署/运维自动化工具开发，提高部署/运维效率和质量；
负责编写产品部署/运维手册，对接区域交付/合作伙伴的沟通和培训，培养出高质量的交付合作团队；
主导或指导区域交付团队进行项目交付，负责交付过程中的联调和问题排查。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=50933,1,False,False
0,1123177285478780928,48570,26699-智慧零售业务中心项目经理（深圳总部）,中国,深圳总部,CSIG,,产品,"腾讯云智慧零售开发团队的研发项目管理工作；
负责项目计划的制定、跟踪和回顾，能够很好的推进各项事情落地，确保项目按计划完成； 
负责跟合作部门对接，推动跨团队的合作按计划跟上版本节奏，有序的让团队跨部门协同工作；
负责内部横向拉通的工作，确保部门内部团队高效协同工作； 负责组织项目的各项会议
完善优化项目流程规范，沉淀最佳实践； 
及时发现并跟踪解决项目问题，有效管理项目风险；

",2019年06月10日,https://hr.tencent.com/position_detail.php?id=48570,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123176213582450688,46781,TME-全民K歌iOS开发工程师（深圳）,中国,深圳总部,TME,,技术,"负责iOS平台上全民K歌APP的开发工作；
与产品、测试及其他团队协作，分析产品需求，制定技术方案，攻克技术难题；
新技术研究和引入。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=46781,1,False,False
0,1123177928562053120,49309,TME-全民K歌国际版后台工程师,中国,深圳总部,TME,,技术,"负责全民K歌国际版产品接入层，逻辑层及存储层服务开发和建设； 
负责设计并实现海量服务的高可用解决方案； 负责Linux下后台服务设计和开发，兼顾高性能、高可靠、低成本； 
参与产品架构的设计优化和产品功能实现的工作。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=49309,1,False,False
0,1123175640082681856,44717,WXG10-113 企业微信Web后台开发工程师（广州）,中国,广州,WXG,,技术,负责企业微信管理后台的开发、优化和运营工作。,2019年06月10日,https://hr.tencent.com/position_detail.php?id=44717,1,False,False
0,1123175846908006400,45666,WXG02-122 微信智聆发音评测高级研究员（北京）,中国,北京,WXG,,技术,负责中英文发音评估算法实现和优化。,2019年06月10日,https://hr.tencent.com/position_detail.php?id=45666,1,False,False
0,1123176495557120000,47453,WXG02-113 微信数据平台开发工程师（深圳）,中国,深圳总部,WXG,,技术,负责微信大数据计算平台开发、机器学习算法开发、数据计算性能和算法调优、高性能数据服务框架设计与开发；提升微信大数据平台的影响力和易用性。,2019年06月10日,https://hr.tencent.com/position_detail.php?id=47453,1,False,False
0,1123178054517002240,49438,WXG07-115 广州研发部web前端研发工程师（广州）,中国,广州,WXG,,技术,负责QQ邮箱或者文档协同类，团队协作类产品研发工作。,2019年06月10日,https://hr.tencent.com/position_detail.php?id=49438,1,False,False
0,1123175396485894144,42588,26381-腾云后台工程师（合资公司编制-昆明）,中国,昆明,CSIG,,技术,"负责客户项目的后台开发与运营；
负责直后台 server 架构设计、开发、优化、运营工作；
负责 mysql／mongodb／hbase 数据库底层研究和特性开发；
负责云数据库和云 cache 产品的架构优化；
负责腾讯云平台的数据库后台研发工作；",2019年06月10日,https://hr.tencent.com/position_detail.php?id=42588,1,False,False
0,1123175397454778368,42589,26381-腾云前端工程师（合资公司编制-云南）,中国,昆明,CSIG,,技术,"负责大型项目移动端前端页面、前端组件的编写，WEB 开发工作；
参与日常产品特性的讨论，评估项目的可行性，负责项目从原型到开发、测试、发布。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=42589,1,False,False
0,1123175551381540864,44259,19332-企点产品高级产品经理（上海）,中国,上海,CSIG,,产品,"根据产品（腾讯企点）战略和客户需求，负责公司2B平台产品线工作，包括产品上线初期、中期、后期运营计划及推广计划的制定及推进；
负责企业应用的产品策划，收集并参与调研客户需求，整理需求文档；
完成产品功能的规划，撰写MRD、PRD、原型等文档，并组织相关评审及与UI/UX、研发团队配合完成工作;
实时跟进竞品的产品发布，研究分析竞品和行业相关产品；对产品进行持续迭代，确保商业价值和用户体验的不断优化。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=44259,1,False,False
0,1123175317049970688,41724,HY6-互娱高级产品运营经理（深圳）,中国,深圳总部,IEG,,产品,"负责配合团队制定产品的拉新、留存、回流运营方案，并根据产品线上反馈及数据提炼进行运营方案调整，以及运营活动效果评估；
负责与合作团队的项目讨论、规划及实施，并帮助双方团队共同取得最大化利益；
负责用户需求分析和整理，并推进为可执行的整体项目。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=41724,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123175667463098368,44875,22989-腾讯云平台后台开发工程师（深圳）,中国,深圳总部,CSIG,,技术,"负责腾讯云帐号平台的研发工作，主要包括：
负责包括帐号体系、CAM、消息平台、安全风控等腾讯云帐号相关产品的后台开发；
负责后台架构的优化重构；
负责保障后台系统的稳定运营；
负责帐号平台的安全建设。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=44875,1,False,False
0,1123175808416878592,45499,22989-腾讯云计算机视觉后台开发工程师（深圳）,中国,深圳总部,CSIG,,技术,"负责腾讯云AI图像产品后台系统的架构设计和开发，包括API系统和产品解决方案的开发与维护；
参与需求评审、项目排期、架构设计和编码；
通过组件的开发与持续优化，提升团队工作效率。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=45499,1,False,False
0,1123176529816195072,47501,22989-经营平台产品中心web前端开发,中国,深圳总部,CSIG,,技术,"负责经营平台内部系统前端页面的开发，维护和优化工作；
 负责页面相关的接入层的开发（nodejs）。
 负责前端框架的搭建，公共组件的开发和维护。",2019年06月10日,https://hr.tencent.com/position_detail.php?id=47501,1,False,False
