Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123176086708948992,46475,28481-医药行业合作高级经理（深圳）,中国,深圳总部,CSIG,,销售、服务与支持,"1、负责医药相关政府机构以及行业客户资源拓展（包括不限于生产企业、流通企业、零售终端、创新平台等专业领域）；
2、拓展相关行业合作伙伴以及合作机构，整合公司已有产品和资源，形成场景化的创新解决方案；
3、搜集整理医药行业的市场动态、政策变动等行业信息，解读反馈助推业务策略制定；
4、整合资源，设计制定并推进商业合作方案落地，有效撬动行业资源合作。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123176086708948992,1,False,False
0,1123177623267053568,48977,27564-版本管理（深圳）,中国,深圳总部,IEG,,产品,"负责体育游戏产品的版本管理和基础数据分析工作；
跟进版本测试、版本部署、版本发布等版本流程各环节工作，保证版本稳定性；
负责舆情监控、日常外网问题处理，并推动版本质量及内容优化；
负责日常运营数据监控和基础分析工作；
跟进技术组件、运营功能等的开发和接入工作。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177623267053568,1,False,False
0,1123177345373442048,48658,22989-数据库产品运营（北京/成都/深圳）,中国,成都,CSIG,,产品,"1.负责数据库团队所有产品、开源、自研等领先技术能力和产品卖点，进行内容挖掘，包装，传播及二次优化
2.建立内容运营的有效评判体系，分析已有数据运营数据进行优化提升，提高内容运营的影响力和转化率
3.对未使用数据库大客户，进行转化方案制定，领导分配和跟进
4.负责用户在生命周期流程环节的运营，提升流量转化，提高用户活跃度
5.需要面向销售，商务和架构师进行企业级产品宣讲和培训，同时配合跟进大客户，制定激励策略等
",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177345373442048,1,False,False
0,1123175533551554560,44137,25927-游戏AI平台工程师（深圳）,中国,深圳总部,IEG,,技术,"腾讯游戏AI工程平台和相关工具研发，负责后端系统架构设计与实现，主要工作包括但不限于以下内容：
和AI算法研究人员一起进行游戏自动化AI平台的研发，完成数据处理存储、模型训练及部署应用的功能实现，并根据业务需求持续改进；
和机器学习专家一起研发专用游戏数据分析平台，满足数据分析和模型特征等业务需要；
负责相关工具、服务的发布与监控，相关算法模型和数据的管理平台；
负责对第三方用户的服务部署，并根据其需求完成对相关产品的针对性改进。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175533551554560,1,False,False
0,1123177218583826432,48491,26563-后台开发工程师(深圳）,中国,深圳总部,IEG,,技术,"负责WeGame后台服务模块（平台基础，动态，直播，视频，评测，广告系统）持续建设开发；
负责WeGame各模块及整体架构性能问题优化及日常运维",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177218583826432,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123175407026180096,42782,25666-腾讯云西南区域销售（贵阳）,中国,贵阳,CSIG,,销售、服务与支持,"负责腾讯云在西南区域的销售工作，包括目标客户的开发与维护及跟进，市场策略制定、合作伙伴管理等；
聚焦销售，有坚定的执行力，达成公司制定的目标任务和KPI考核目标；
维护跟进现有客户的商务关系，在现有基础上拓展客户业务需求。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175407026180096,1,False,False
0,1123176127997677568,46567,27564-移动游戏运营开发工程师（上海）,中国,上海,IEG,,技术,"负责腾讯游戏在线营销活动、营销系统的开发工作；
负责官方游戏不同渠道的各类应用开发及维护工作；
不断探索游戏运营系统及组件的研发攻坚及技术优化。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123176127997677568,1,False,False
0,1123175506141777920,43881,26563-日本商务经理（深圳）,中国,深圳总部,IEG,,销售、服务与支持,"与日本顶尖公司洽谈游戏引进以及落地合作内容；
从合作签署开始到项目落地、本地化优化以及上线后等全称项目跟进；
监测符合国内玩家的日本游戏，发现更多合作机会；
并且保证与国内团队保持完美配合，促进更多优秀日本游戏的国内落地；
负责两岸会议现场翻译以及项目方案翻译等工作。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175506141777920,1,False,False
0,1139233647644119040,51054,21089-社交媒体运营（深圳）,中国,深圳,IEG,,产品,"负责英雄联盟社交媒体的运营，包括内容运营、活动策划、数据分析、合作洽谈、玩家创作团队管理、社交产品定制、主播活动等。
针对重要LOL赛事、版本、商业化、品牌活动等开展在社交媒体上的专项用户沟通，制订该平台的沟通策划和方案;
通过不同的社交媒体平台触达海量玩家，从而针对重点事件进行玩家意见收集及反馈，监控舆情、数据分析并帮助玩家解决问题，推动各类业务改进，提升玩家参与感和信任.",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
